,Date,Date2,Settle,Open,High,Low,Change %,MA,STD,Upper Band,Lower Band,Short Position Stop,Long Position Stop,Short Position Stop Clone,Long Position Stop Clone
982,06/10/2016,"Oct 06, 2016",1.1151,1.1205,1.1214,1.1139,-0.48%,1.1210349999999991,0.0030561863488977863,1.1271473726977947,1.1149226273022035,1.128574,1.091574,1.128574,1.091574
983,07/10/2016,"Oct 07, 2016",1.1201,1.1151,1.1207,1.1103,0.45%,1.1208749999999992,0.003016931387882401,1.126908862775764,1.1148411372242344,1.128574,1.091574,1.128574,1.091574
984,10/10/2016,"Oct 10, 2016",1.1138,1.1196,1.1202,1.1128,-0.56%,1.1203949999999991,0.0033249774434111054,1.1270449548868213,1.113745045113177,1.128574,1.091574,1.128574,1.091574
985,11/10/2016,"Oct 11, 2016",1.1054,1.1136,1.1144,1.1047,-0.75%,1.1195649999999993,0.004634681758135866,1.128834363516271,1.1102956364837275,1.128574,1.094346,1.128574,1.094346
986,12/10/2016,"Oct 12, 2016",1.1008,1.1053,1.1072,1.1003,-0.42%,1.118354999999999,0.006012110694190817,1.1303792213883808,1.1063307786116174,1.128574,1.094346,1.128574,1.094346
987,13/10/2016,"Oct 13, 2016",1.1057,1.1004,1.1058,1.0982,0.45%,1.117419999999999,0.006438291698828868,1.1302965833976566,1.1045434166023413,1.128574,1.094346,1.128574,1.094346
988,14/10/2016,"Oct 14, 2016",1.0971,1.1056,1.1062,1.0968,-0.78%,1.116499999999999,0.007814473750625436,1.1321289475012497,1.1008710524987482,1.128574,1.094346,1.128574,1.094346
989,17/10/2016,"Oct 17, 2016",1.0999,1.0975,1.1011,1.0964,0.26%,1.1156249999999992,0.008604526425040403,1.13283405285008,1.0984159471499184,1.128574,1.094346,1.128574,1.094346
990,18/10/2016,"Oct 18, 2016",1.0979999999999999,1.1,1.1029,1.097,-0.17%,1.114749999999999,0.009423560898048246,1.1335971217960956,1.0959028782039024,1.128574,1.094346,1.128574,1.094346
991,19/10/2016,"Oct 19, 2016",1.0974,1.0979999999999999,1.1005,1.0955,-0.05%,1.113674999999999,0.010091475362860973,1.133857950725721,1.0934920492742772,1.128574,1.094346,1.128574,1.094346
992,20/10/2016,"Oct 20, 2016",1.093,1.0974,1.1041,1.0916,-0.40%,1.1122899999999991,0.010900683464775863,1.134091366929551,1.0904886330704473,1.128574,1.094346,1.128574,1.094346
993,21/10/2016,"Oct 21, 2016",1.0884,1.0929,1.0933,1.0859,-0.42%,1.1105799999999992,0.011795024374678009,1.1341700487493553,1.0869899512506431,1.128574,1.094346,1.128574,1.094346
994,24/10/2016,"Oct 24, 2016",1.0883,1.0879,1.0903,1.0861,-0.01%,1.1087249999999993,0.012227831982786591,1.1331806639655724,1.0842693360344262,1.128574,1.094346,1.128574,1.094346
995,25/10/2016,"Oct 25, 2016",1.0888,1.0882,1.0906,1.085,0.05%,1.107089999999999,0.012591143712914596,1.1322722874258282,1.0819077125741698,1.128574,1.094346,1.128574,1.094346
996,26/10/2016,"Oct 26, 2016",1.0909,1.0889,1.0947,1.0872,0.19%,1.1055549999999992,0.012599979166620784,1.1307549583332408,1.0803550416667576,1.128574,1.094346,1.128574,1.094346
997,27/10/2016,"Oct 27, 2016",1.0897,1.0909,1.0945,1.0884,-0.11%,1.1039249999999992,0.012435910702449047,1.1287968214048973,1.079053178595101,1.128574,1.094346,1.128574,1.094346
998,28/10/2016,"Oct 28, 2016",1.0987,1.0899,1.0995,1.0893,0.83%,1.1026549999999993,0.011578103255684568,1.1258112065113683,1.0794987934886302,1.128574,1.094346,1.128574,1.094346
999,31/10/2016,"Oct 31, 2016",1.0981,1.0986,1.0994,1.0936,-0.05%,1.1015049999999993,0.010805391015567168,1.1231157820311337,1.0798942179688649,1.128574,1.094346,1.128574,1.094346
1000,01/11/2016,"Nov 01, 2016",1.1056,1.0981,1.1072,1.0958,0.68%,1.1007649999999993,0.009959732677100493,1.1206844653542003,1.0808455346457984,1.128574,1.094346,1.128574,1.094346
1001,02/11/2016,"Nov 02, 2016",1.1097,1.1056,1.1125,1.1051,0.37%,1.1002249999999993,0.00913361237404489,1.118492224748089,1.0819577752519096,1.128574,1.094346,1.128574,1.094346
1002,03/11/2016,"Nov 03, 2016",1.1105,1.1099,1.1128,1.1059,0.07%,1.0999949999999994,0.00880826174675272,1.117611523493505,1.0823784765064939,1.128574,1.094346,1.128574,1.094346
1003,04/11/2016,"Nov 04, 2016",1.1138,1.1105,1.1146,1.1079999999999999,0.30%,1.0996799999999995,0.008173408101845192,1.11602681620369,1.0833331837963092,1.128574,1.094346,1.128574,1.094346
1004,07/11/2016,"Nov 07, 2016",1.104,1.1137,1.1139,1.1029,-0.88%,1.0991899999999994,0.007584780814190444,1.1143595616283803,1.0840204383716185,1.128574,1.094346,1.128574,1.094346
1005,08/11/2016,"Nov 08, 2016",1.1026,1.1042,1.107,1.1008,-0.13%,1.0990499999999994,0.007494164396336141,1.1140383287926716,1.0840616712073272,1.128574,1.094346,1.128574,1.094346
1006,09/11/2016,"Nov 09, 2016",1.091,1.1023,1.13,1.0902,-1.05%,1.0985599999999995,0.007681757611335769,1.113923515222671,1.083196484777328,1.128574,1.094346,1.128574,1.094346
1007,10/11/2016,"Nov 10, 2016",1.0893,1.0911,1.0958,1.0866,-0.16%,1.0977399999999995,0.0077508322133380955,1.1132416644266756,1.0822383355733234,1.128574,1.094346,1.128574,1.094346
1008,11/11/2016,"Nov 11, 2016",1.0856,1.0897,1.0929,1.0833,-0.34%,1.0971649999999995,0.008191048467645807,1.1135470969352912,1.0807829030647078,1.128574,1.094346,1.128574,1.094346
1009,14/11/2016,"Nov 14, 2016",1.0737,1.085,1.0852,1.0709,-1.10%,1.0958549999999994,0.009619432155763098,1.1150938643115256,1.0766161356884731,1.128574,1.062963,1.128574,1.062963
1010,15/11/2016,"Nov 15, 2016",1.0721,1.0736,1.0817,1.0712,-0.15%,1.0945599999999993,0.010901440271786859,1.116362880543573,1.0727571194564256,1.128574,1.062963,1.128574,1.062963
1011,16/11/2016,"Nov 16, 2016",1.069,1.0724,1.0763,1.0668,-0.29%,1.0931399999999993,0.012210135134360494,1.1175602702687204,1.0687197297312783,1.128574,1.062963,1.128574,1.062963
1012,17/11/2016,"Nov 17, 2016",1.0626,1.069,1.0746,1.0617,-0.60%,1.0916199999999994,0.013907213955330988,1.1194344279106614,1.0638055720893373,1.128574,1.062963,1.128574,1.062963
1013,18/11/2016,"Nov 18, 2016",1.0588,1.0625,1.0645,1.057,-0.36%,1.0901399999999994,0.015638395058296766,1.121416790116593,1.0588632098834059,1.128574,1.062963,1.128574,1.062963
1014,21/11/2016,"Nov 21, 2016",1.063,1.0583,1.0652,1.0578,0.40%,1.0888749999999994,0.01672180836510716,1.1223186167302137,1.055431383269785,1.128574,1.062963,1.128574,1.062963
1015,22/11/2016,"Nov 22, 2016",1.0626,1.0627,1.0659999999999998,1.0583,-0.04%,1.0875649999999992,0.017675442710138132,1.1229158854202754,1.052214114579723,1.128574,1.062963,1.128574,1.062963
1016,23/11/2016,"Nov 23, 2016",1.0559,1.063,1.0647,1.0527,-0.63%,1.0858149999999993,0.01894561360841566,1.1237062272168306,1.047923772783168,1.128574,1.062963,1.128574,1.062963
1017,24/11/2016,"Nov 24, 2016",1.0554,1.0554,1.0587,1.0517,-0.05%,1.0840999999999992,0.020037315189400873,1.124174630378801,1.0440253696211974,1.128574,1.062963,1.128574,1.062963
1018,25/11/2016,"Nov 25, 2016",1.0587,1.0551,1.0631,1.0538,0.31%,1.0820999999999992,0.020471785461932884,1.1230435709238649,1.0411564290761335,1.128574,1.062963,1.128574,1.062963
1019,28/11/2016,"Nov 28, 2016",1.0615,1.0595,1.0686,1.0562,0.26%,1.0802699999999992,0.020595220319273536,1.1214604406385462,1.0390795593614521,1.128574,1.062963,1.128574,1.062963
1020,29/11/2016,"Nov 29, 2016",1.065,1.0615,1.0657,1.0565,0.33%,1.0782399999999992,0.01999050774741427,1.1182210154948278,1.0382589845051706,1.128574,1.062963,1.128574,1.062963
1021,30/11/2016,"Nov 30, 2016",1.0588,1.0649,1.0669,1.0554,-0.58%,1.0756949999999992,0.019040810775790104,1.1137766215515794,1.037613378448419,1.128574,1.062963,1.128574,1.062963
1022,01/12/2016,"Dec 01, 2016",1.0662,1.0590000000000002,1.067,1.0584,0.70%,1.0734799999999993,0.017366191292262616,1.1082123825845245,1.0387476174154742,1.128574,1.062963,1.128574,1.062963
1023,02/12/2016,"Dec 02, 2016",1.0673,1.0662,1.0692,1.0626,0.10%,1.0711549999999992,0.014724247858531578,1.1006034957170623,1.041706504282936,1.128574,1.062963,1.128574,1.062963
1024,05/12/2016,"Dec 05, 2016",1.0764,1.0674,1.0798,1.0505,0.85%,1.0697749999999993,0.012741070402422236,1.0952571408048437,1.0442928591951548,1.128574,1.062963,1.128574,1.062963
1025,06/12/2016,"Dec 06, 2016",1.0719,1.0764,1.0787,1.0698,-0.42%,1.0682399999999992,0.010311663299365878,1.0888633265987309,1.0476166734012675,1.128574,1.062963,1.128574,1.062963
1026,07/12/2016,"Dec 07, 2016",1.0753,1.0721,1.077,1.0709,0.32%,1.0674549999999992,0.009072236493803164,1.0855994729876055,1.0493105270123928,1.128574,1.062963,1.128574,1.062963
1027,08/12/2016,"Dec 08, 2016",1.0615,1.0754,1.0873,1.0595,-1.28%,1.066064999999999,0.00763454484560158,1.081334089691202,1.0507959103087958,1.128574,1.062963,1.128574,1.062963
1028,09/12/2016,"Dec 09, 2016",1.0562,1.0618,1.0632,1.0531,-0.50%,1.064594999999999,0.006473830010087547,1.077542660020174,1.051647339979824,1.128574,1.062963,1.128574,1.062963
1029,12/12/2016,"Dec 12, 2016",1.0635,1.0551,1.0652,1.0523,0.69%,1.064084999999999,0.006129051721066882,1.076343103442133,1.0518268965578652,1.128574,1.062963,1.128574,1.062963
1030,13/12/2016,"Dec 13, 2016",1.0627,1.0635,1.0668,1.0603,-0.08%,1.063614999999999,0.0058504935688808045,1.0753159871377607,1.0519140128622375,1.128574,1.062963,1.128574,1.062963
1031,14/12/2016,"Dec 14, 2016",1.0536,1.0627,1.0671,1.0495,-0.86%,1.0628449999999992,0.0060992192122861265,1.0750434384245715,1.0506465615754268,1.128574,1.062963,1.128574,1.062963
1032,15/12/2016,"Dec 15, 2016",1.0414,1.0536,1.0544,1.0366,-1.16%,1.061784999999999,0.007685588786783091,1.0771561775735652,1.046413822426433,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1033,16/12/2016,"Dec 16, 2016",1.0451,1.0419,1.0477,1.0402,0.36%,1.0610999999999993,0.008489581850687931,1.0780791637013751,1.0441208362986234,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1034,19/12/2016,"Dec 19, 2016",1.0402,1.0442,1.0479,1.0391,-0.47%,1.0599599999999991,0.009614229038229569,1.0791884580764584,1.04073154192354,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1035,20/12/2016,"Dec 20, 2016",1.0387,1.0405,1.0419,1.0352,-0.14%,1.058764999999999,0.01064219314800967,1.0800493862960183,1.0374806137039798,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1036,21/12/2016,"Dec 21, 2016",1.0425,1.0390000000000001,1.0453,1.0381,0.37%,1.0580949999999991,0.01120823246544913,1.0805114649308973,1.035678535069101,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1037,22/12/2016,"Dec 22, 2016",1.0437,1.0423,1.0501,1.0421,0.12%,1.0575099999999993,0.011630988779959812,1.080771977559919,1.0342480224400796,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1038,23/12/2016,"Dec 23, 2016",1.0456,1.0437,1.047,1.0427,0.18%,1.0568549999999992,0.011911023255772544,1.0806770465115443,1.0330329534884541,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1039,26/12/2016,"Dec 26, 2016",1.0456,1.0454,1.0473,1.0439,0.00%,1.056059999999999,0.012103528411151785,1.0802670568223027,1.0318529431776955,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1040,27/12/2016,"Dec 27, 2016",1.0457,1.0453,1.0465,1.0431,0.01%,1.0550949999999992,0.012121653146314797,1.0793383062926287,1.0308516937073697,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1041,28/12/2016,"Dec 28, 2016",1.0412,1.0458,1.0483,1.0373,-0.43%,1.054214999999999,0.012455010036108698,1.0791250200722164,1.0293049799277816,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1042,29/12/2016,"Dec 29, 2016",1.0492,1.0417,1.0494,1.0406,0.77%,1.053364999999999,0.01218524825350608,1.0777354965070112,1.0289945034929868,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1043,30/12/2016,"Dec 30, 2016",1.0516,1.0492,1.0654,1.0482,0.23%,1.0525799999999992,0.011760552708082109,1.0761011054161633,1.029058894583835,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1044,02/01/2017,"Jan 02, 2017",1.0459,1.0532,1.0534,1.0449,-0.54%,1.0510549999999992,0.010480766908942566,1.0720165338178844,1.030093466182114,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1045,03/01/2017,"Jan 03, 2017",1.0406,1.0455,1.0492,1.0341,-0.51%,1.0494899999999991,0.009546564827182276,1.0685831296543638,1.0303968703456345,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1046,04/01/2017,"Jan 04, 2017",1.0488,1.0405,1.0501,1.0389,0.79%,1.0481649999999993,0.0074898114128194755,1.0631446228256383,1.0331853771743604,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1047,05/01/2017,"Jan 05, 2017",1.0607,1.0493,1.0619,1.0482,1.13%,1.0481249999999993,0.007420301543711071,1.0629656030874215,1.0332843969125771,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1048,06/01/2017,"Jan 06, 2017",1.0533,1.0606,1.0624,1.0523,-0.70%,1.0479799999999995,0.007288250818927791,1.062556501637855,1.0334034983621438,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1049,09/01/2017,"Jan 09, 2017",1.0574,1.0539,1.0584,1.051,0.39%,1.0476749999999995,0.00673935271369612,1.0611537054273916,1.0341962945726073,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1050,10/01/2017,"Jan 10, 2017",1.0554,1.0573,1.0628,1.0551,-0.19%,1.0473099999999993,0.006081274537430876,1.059472549074861,1.0351474509251375,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1051,11/01/2017,"Jan 11, 2017",1.0582,1.0556,1.0624,1.0454,0.27%,1.0475399999999992,0.006393778225713174,1.0603275564514256,1.0347524435485729,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1052,12/01/2017,"Jan 12, 2017",1.0613,1.0582,1.0687,1.0573,0.29%,1.0485349999999993,0.006890012699523776,1.062315025399047,1.0347549746009517,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1053,13/01/2017,"Jan 13, 2017",1.0644,1.0612,1.0674,1.0598,0.29%,1.0494999999999992,0.007650882302035078,1.0648017646040693,1.0341982353959291,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1054,16/01/2017,"Jan 16, 2017",1.0603,1.0618,1.0638,1.058,-0.39%,1.0505049999999994,0.007683324475745399,1.0658716489514901,1.0351383510485086,1.128574,1.0309860000000002,1.128574,1.0309860000000002
1055,17/01/2017,"Jan 17, 2017",1.0714,1.0599,1.0719,1.0595,1.05%,1.0521399999999994,0.008439336466783319,1.069018672933566,1.0352613270664328,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1056,18/01/2017,"Jan 18, 2017",1.0631,1.0713,1.0716,1.0624,-0.77%,1.0531699999999993,0.008457014839739409,1.070084029679478,1.0362559703205205,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1057,19/01/2017,"Jan 19, 2017",1.0664,1.0629,1.0677,1.0588,0.31%,1.0543049999999994,0.008631365766758227,1.071567731533516,1.0370422684664828,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1058,20/01/2017,"Jan 20, 2017",1.0703,1.0667,1.0713,1.0627,0.37%,1.0555399999999993,0.009054192399080035,1.0736483847981593,1.0374316152018392,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1059,23/01/2017,"Jan 23, 2017",1.0765,1.0687,1.0773,1.0686,0.58%,1.0570849999999994,0.009829408680055454,1.0767438173601103,1.0374261826398885,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1060,24/01/2017,"Jan 24, 2017",1.0731,1.0763,1.0775,1.0718,-0.32%,1.0584549999999993,0.010054027799819435,1.0785630555996382,1.0383469444003603,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1061,25/01/2017,"Jan 25, 2017",1.0748,1.0734,1.0773,1.0713,0.16%,1.0601349999999994,0.00983525673277174,1.0798055134655429,1.040464486534456,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1062,26/01/2017,"Jan 26, 2017",1.0682,1.0746,1.0767,1.0657,-0.61%,1.0610849999999994,0.00964900383456894,1.0803830076691372,1.0417869923308616,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1063,27/01/2017,"Jan 27, 2017",1.0699,1.0685,1.0729,1.0661,0.16%,1.0619999999999994,0.009573557332544726,1.0811471146650888,1.04285288533491,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1064,30/01/2017,"Jan 30, 2017",1.0695,1.0692,1.0742,1.0619,-0.04%,1.0631799999999996,0.008950564227997825,1.0810811284559951,1.045278871544004,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1065,31/01/2017,"Jan 31, 2017",1.0798,1.0695,1.0814,1.0684,0.96%,1.0651399999999993,0.008036753075683183,1.0812135061513657,1.049066493848633,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1066,01/02/2017,"Feb 01, 2017",1.0769,1.0798,1.081,1.0731,-0.27%,1.0665449999999992,0.0074953635668655195,1.0815357271337303,1.0515542728662681,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1067,02/02/2017,"Feb 02, 2017",1.0758,1.0767,1.0829,1.0753,-0.10%,1.0672999999999992,0.0076279092810212735,1.0825558185620419,1.0520441814379566,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1068,03/02/2017,"Feb 03, 2017",1.0784,1.0759,1.08,1.0714,0.24%,1.0685549999999993,0.007278081821433637,1.0831111636428665,1.053998836357132,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1069,06/02/2017,"Feb 06, 2017",1.075,1.0781,1.0801,1.0703,-0.32%,1.069434999999999,0.006931902696913526,1.0832988053938262,1.0555711946061719,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1070,07/02/2017,"Feb 07, 2017",1.0681,1.075,1.0751,1.0654,-0.64%,1.0700699999999992,0.006155331022737377,1.082380662045474,1.0577593379545245,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1071,08/02/2017,"Feb 08, 2017",1.0698,1.0682,1.0715,1.0639,0.16%,1.0706499999999992,0.005523631052077042,1.0816972621041534,1.059602737895845,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1072,09/02/2017,"Feb 09, 2017",1.0656,1.0699,1.0711,1.065,-0.39%,1.0708649999999993,0.005231469678729701,1.0813279393574586,1.06040206064254,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1073,10/02/2017,"Feb 10, 2017",1.0641,1.0658,1.067,1.0609,-0.14%,1.0708499999999994,0.00525038093850992,1.0813507618770193,1.0603492381229795,1.0821139999999998,1.0309860000000002,1.0821139999999998,1.0309860000000002
1074,13/02/2017,"Feb 13, 2017",1.0598,1.0634,1.0658,1.0592,-0.40%,1.0708249999999992,0.0053014974299218885,1.081427994859843,1.0602220051401554,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1075,14/02/2017,"Feb 14, 2017",1.0577,1.0596,1.0634,1.0559,-0.20%,1.0701399999999992,0.006019418576529824,1.082178837153059,1.0581011628469394,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1076,15/02/2017,"Feb 15, 2017",1.0601,1.0577,1.0611,1.0523,0.23%,1.0699899999999993,0.0062267888995430985,1.0824435777990855,1.0575364222009132,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1077,16/02/2017,"Feb 16, 2017",1.0674,1.06,1.0682,1.0588,0.69%,1.0700399999999992,0.006201725566281766,1.0824434511325627,1.0576365488674357,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1078,17/02/2017,"Feb 17, 2017",1.0614,1.0675,1.0679,1.0605,-0.56%,1.0695949999999992,0.006480160106006286,1.0825553202120117,1.0566346797879866,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1079,20/02/2017,"Feb 20, 2017",1.0614,1.0618,1.0637,1.0606,0.00%,1.0688399999999991,0.006511251799729426,1.081862503599458,1.0558174964005402,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1080,21/02/2017,"Feb 21, 2017",1.0537,1.0611,1.0618,1.0526,-0.73%,1.067869999999999,0.007211733494762854,1.0822934669895248,1.0534465330104732,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1081,22/02/2017,"Feb 22, 2017",1.0556,1.0534,1.0574,1.0493,0.18%,1.0669099999999991,0.007497592947039044,1.0819051858940771,1.0519148141059211,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1082,23/02/2017,"Feb 23, 2017",1.0581,1.0557,1.0597,1.0538,0.24%,1.0664049999999992,0.0077302312384230935,1.0818654624768453,1.050944537523153,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1083,24/02/2017,"Feb 24, 2017",1.0563,1.0583,1.062,1.0557,-0.17%,1.0657249999999991,0.007986793787215,1.0816985875744292,1.0497514124255691,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1084,27/02/2017,"Feb 27, 2017",1.0588,1.0562,1.0633,1.0552,0.24%,1.065189999999999,0.008073902402153424,1.0813378048043059,1.049042195195692,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1085,28/02/2017,"Feb 28, 2017",1.0577,1.0587,1.0632,1.057,-0.10%,1.064084999999999,0.007489944926333205,1.0790648898526656,1.0491051101473325,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1086,01/03/2017,"Mar 01, 2017",1.0548,1.0575,1.0590000000000002,1.0514,-0.27%,1.0629799999999991,0.007139859942569683,1.0772597198851386,1.0487002801148597,1.0821139999999998,1.049202,1.0821139999999998,1.049202
1087,02/03/2017,"Mar 02, 2017",1.0507,1.0547,1.0552,1.0493,-0.39%,1.0617249999999991,0.006980320551344215,1.0756856411026876,1.0477643588973107,1.0821139999999998,1.049202,1.0821139999999998,1.049202
